gene,pi,ll,llr,mut_count,mut_freq,mut_frac
OR51A7,6.550315845288424e-15,-2.549349892012481,-2.2071233729548112e-12,1,1,1.0
ATP1B4,6.550315845288424e-15,-2.552012043402296,-2.208899729794212e-12,1,1,1.0
NUP93,6.3282712403633915e-15,-2.548199106794723,-2.209787908213912e-12,1,1,1.0
ACPL2,6.550315845288424e-15,-2.5544831047747865,-2.209787908213912e-12,1,1,1.0
TUSC3,6.3282712403633915e-15,-2.5402567448720363,-2.210676086633612e-12,1,1,1.0
EHD2,6.550315845288424e-15,-2.903773717441454,-2.2142288003124122e-12,1,1,1.0
ATP10B,6.550315845288424e-15,-3.8994322822556855,-2.239985974483716e-12,2,2,1.0
GDPD5,6.550315845288424e-15,-2.558577654489667,-2.2444268665822165e-12,1,1,1.0
RPS3A,6.550315845288424e-15,-2.561599270576366,-2.2444268665822165e-12,1,1,1.0
C1orf168,6.550315845288424e-15,-2.703071328177307,-2.2462032234216167e-12,1,1,1.0
HPS5,6.661338147750939e-15,-2.5844403633975626,-2.2746249328520207e-12,1,1,1.0
FZD1,6.8833827526759706e-15,-2.5998070083235416,-2.3083757128006255e-12,1,1,1.0
LILRB2,6.8833827526759706e-15,-2.591266665779832,-2.311040248059726e-12,1,1,1.0
CLCN1,6.8833827526759706e-15,-2.592668126984128,-2.312816604899126e-12,1,1,1.0
DLD,6.8833827526759706e-15,-2.6058495155605623,-2.352784633785632e-12,1,1,1.0
BBS12,6.8833827526759706e-15,-2.607537552235312,-2.352784633785632e-12,1,1,1.0
CHST6,6.8833827526759706e-15,-2.60840484613554,-2.353672812205332e-12,1,1,1.0
BUB1,6.994405055138486e-15,-2.6243709913408657,-2.382982700055436e-12,1,1,1.0
PLCZ1,7.105427357601002e-15,-2.6462297741685026,-2.4122925879055397e-12,1,1,1.0
TGFBI,7.105427357601002e-15,-2.6443929829122927,-2.4131807663252407e-12,1,1,1.0
PCDHB1,7.105427357601002e-15,-2.641716444414968,-2.4140689447449404e-12,1,1,1.0
WSCD1,7.105427357601002e-15,-2.641679937992492,-2.4149571231646405e-12,1,1,1.0
SH2B3,7.105427357601002e-15,-2.6396816467907485,-2.415845301584341e-12,1,1,1.0
WNK4,6.994405055138486e-15,-3.2718913115544,-2.419398015263141e-12,1,1,1.0
MYH15,7.105427357601002e-15,-2.6581406366907188,-2.4451551894344448e-12,1,1,1.0
EPB41L5,7.327471962526033e-15,-2.6549651126514133,-2.4487079031132453e-12,1,1,1.0
OR51S1,7.105427357601002e-15,-2.654247495110527,-2.4487079031132453e-12,1,1,1.0
ARSF,7.105427357601002e-15,-2.6466045352520715,-2.4522606167920458e-12,1,1,1.0
DIS3,7.327471962526033e-15,-5.075063292685962,-2.4851232183209504e-12,3,3,1.0
OR5AS1,7.438494264988549e-15,-2.671779381097957,-2.4877877535800508e-12,1,1,1.0
C5orf25,7.327471962526033e-15,-2.670447226323967,-2.488675931999751e-12,1,1,1.0
TPTE2,7.327471962526033e-15,-2.881800468388855,-2.489564110419451e-12,1,1,1.0
BAAT,7.327471962526033e-15,-2.6635984385326266,-2.492228645678552e-12,1,1,1.0
TCHHL1,7.438494264988549e-15,-2.840096185057869,-2.518873998269555e-12,1,1,1.0
FAM57B,7.438494264988549e-15,-2.7575105762338223,-2.5197621766892557e-12,1,1,1.0
RNASEN,7.66053886991358e-15,-2.702168935329067,-2.55173659979846e-12,1,1,1.0
NID2,7.438494264988549e-15,-2.6957526732889203,-2.5544011350575598e-12,1,1,1.0
ANO2,7.438494264988549e-15,-3.674076071650605,-2.5544011350575598e-12,1,1,1.0
NRK,7.438494264988549e-15,-2.6906055309822534,-2.5570656703166605e-12,1,1,1.0
MGAT5B,7.66053886991358e-15,-3.191595564581278,-2.588151915006165e-12,1,1,1.0
EGFR,7.66053886991358e-15,-4.080390715552698,-2.5899282718455648e-12,2,2,1.0
ATRNL1,7.66053886991358e-15,-2.703207576626869,-2.5917046286849654e-12,1,1,1.0
RBM41,7.771561172376096e-15,-2.722607805831509,-2.6281199438926706e-12,1,1,1.0
DMRT3,7.771561172376096e-15,-2.723171899183805,-2.629896300732071e-12,1,1,1.0
PCDHB3,7.882583474838611e-15,-2.74177123105752,-2.6565416533230746e-12,1,1,1.0
ARHGEF4,7.882583474838611e-15,-2.7857777648982505,-2.657429831742775e-12,1,1,1.0
FAM70B,8.104628079763643e-15,-2.755087988990889,-2.6894042548519792e-12,1,1,1.0
MIER3,8.104628079763643e-15,-2.749738605286875,-2.69118061169138e-12,1,1,1.0
STEAP1,8.104628079763643e-15,-2.7510449486885413,-2.69118061169138e-12,1,1,1.0
MEGF10,8.104628079763643e-15,-3.675650277001746,-2.719602321121784e-12,1,1,1.0
TMEM55A,8.104628079763643e-15,-2.7631695003233285,-2.7258195700596843e-12,1,1,1.0
ZBTB7B,8.104628079763643e-15,-2.7559461452706264,-2.7258195700596843e-12,1,1,1.0
CYP4F2,8.104628079763643e-15,-2.891448056598621,-2.7284841053187847e-12,1,1,1.0
METTL3,9.181544413650045e-14,-5.1301912788781046,-2.7338131758369855e-12,1,1,1.0
CNTNAP5,8.437694987151191e-15,-4.086631181462102,-2.8244073746463986e-12,1,1,1.0
NMNAT2,8.437694987151191e-15,-2.7955782404661087,-2.829736445164599e-12,1,1,1.0
RPS6KA6,8.437694987151191e-15,-2.794741013889104,-2.830624623584299e-12,1,1,1.0
KIAA0892,8.437694987151191e-15,-2.7943735107397125,-2.830624623584299e-12,1,1,1.0
N4BP1,8.659739592076221e-15,-2.817203514977857,-2.859046333014703e-12,1,1,1.0
DHX34,8.659739592076221e-15,-2.8256609566320483,-2.894573469802708e-12,1,1,1.0
MGAT4C,8.659739592076221e-15,-2.818617724975046,-2.9052316108391096e-12,1,1,1.0
ZNF133,8.881784197001252e-15,-2.8386009656256754,-2.930100606590713e-12,1,1,1.0
DDX53,8.659739592076221e-15,-2.839078463510406,-2.930100606590713e-12,1,1,1.0
STRN,8.659739592076221e-15,-2.8341003745459714,-2.9318769634301134e-12,1,1,1.0
SLFNL1,8.659739592076221e-15,-2.8339769943428235,-2.9345414986892138e-12,1,1,1.0
DCAF8,8.992806499463768e-15,-2.851311481108158,-2.9594104944408173e-12,1,1,1.0
POSTN,8.881784197001252e-15,-2.8466036841160807,-2.9629632081196178e-12,1,1,1.0
SERPINB4,8.881784197001252e-15,-2.8439787183321013,-2.964739564959018e-12,1,1,1.0
CSTF2T,8.881784197001252e-15,-2.842324450176994,-2.965627743378718e-12,1,1,1.0
TMEM231,8.992806499463768e-15,-2.864748652996828,-2.9913849175500218e-12,1,1,1.0
WAPAL,8.992806499463768e-15,-3.0834064146271407,-2.994049452809122e-12,1,1,1.0
ITGA10,8.992806499463768e-15,-3.033165076136038,-2.9984903449076228e-12,1,1,1.0
TSKS,9.214851104388801e-15,-2.9902724916243324,-3.027800232757727e-12,1,1,1.0
NOMO2,9.214851104388801e-15,-3.048032400047002,-3.0295765895971268e-12,1,1,1.0
CRISPLD1,8.992806499463768e-15,-2.8703825143835875,-3.0304647680168277e-12,1,1,1.0
PTPN14,9.325873406851317e-15,-2.88518233265648,-3.060662834286632e-12,1,1,1.0
CORIN,9.214851104388801e-15,-2.8816922241764447,-3.064215547965432e-12,1,1,1.0
OR2AG1,9.325873406851317e-15,-2.9264521109750627,-3.0953017926549364e-12,1,1,1.0
SLC7A7,9.325873406851317e-15,-2.8886341379995466,-3.098854506333737e-12,1,1,1.0
RPL6,9.325873406851317e-15,-2.8885780354432478,-3.098854506333737e-12,1,1,1.0
CDHR2,9.325873406851317e-15,-3.4684584266121474,-3.1006308631731368e-12,1,1,1.0
KIAA0240,9.43689570931383e-15,-4.278096080921118,-3.1015190415928373e-12,2,2,1.0
MCHR2,9.325873406851317e-15,-2.901421594084216,-3.1317171078626416e-12,1,1,1.0
MAP6,9.658940314238862e-15,-3.2656827210945685,-3.1574742820339448e-12,1,1,1.0
DUOXA2,9.658940314238862e-15,-3.038434616058799,-3.1921132404022497e-12,1,1,1.0
RPL9,9.037215420448774e-14,-5.113739745634827,-3.220534949832654e-12,1,1,1.0
SLC37A2,9.769962616701378e-15,-2.9418039315285323,-3.2231994850917545e-12,1,1,1.0
C7orf10,9.769962616701378e-15,-3.0597563496283104,-3.225864020350855e-12,1,1,1.0
SLC24A3,9.769962616701378e-15,-2.935668391933882,-3.2285285556099552e-12,1,1,1.0
PRKCG,9.658940314238862e-15,-2.9355134135637626,-3.2285285556099552e-12,1,1,1.0
ARHGAP35,9.992007221626407e-15,-3.2405732978675497,-3.255173908200959e-12,1,1,1.0
DDX41,9.992007221626407e-15,-2.97948256995168,-3.256062086620659e-12,1,1,1.0
GLRA1,9.992007221626407e-15,-2.949910013501531,-3.2569502650403592e-12,1,1,1.0
TSPYL5,1.0103029524088925e-14,-2.963553375129604,-3.288924688149564e-12,1,1,1.0
C6orf170,9.992007221626407e-15,-3.118754109660414,-3.2942537586677645e-12,1,1,1.0
AP1M1,9.992007221626407e-15,-3.2623063043154734,-3.2960301155071647e-12,1,1,1.0
C15orf60,9.992007221626407e-15,-2.956454142482304,-3.3004710076056654e-12,1,1,1.0
TM7SF4,1.0103029524088925e-14,-5.1016909786552125,-3.320010932839068e-12,1,1,1.0
ZNF324B,1.0103029524088925e-14,-2.971107226245141,-3.327116360196669e-12,1,1,1.0
VPS26B,1.0103029524088925e-14,-3.707257793075615,-3.3288927170360694e-12,1,1,1.0
ISLR,1.021405182655144e-14,-2.980025144350154,-3.3573144264664734e-12,1,1,1.0
ALG6,1.021405182655144e-14,-2.9785472364836525,-3.3582026048861735e-12,1,1,1.0
FAIM2,1.021405182655144e-14,-2.977911744341189,-3.3582026048861735e-12,1,1,1.0
DUSP1,1.021405182655144e-14,-2.986407495505651,-3.3937297416741785e-12,1,1,1.0
PCDHB16,1.0547118733938987e-14,-3.0044965715550305,-3.4212632726848824e-12,1,1,1.0
CASP10,1.0547118733938987e-14,-3.06085254236121,-3.4221514511045825e-12,1,1,1.0
ARHGEF1,1.0436096431476471e-14,-3.0011251134145693,-3.428368700042484e-12,1,1,1.0
TRPM8,1.0547118733938987e-14,-3.0140951653901524,-3.4523495173743868e-12,1,1,1.0
FNIP2,1.0547118733938987e-14,-3.013755626250621,-3.453237695794087e-12,1,1,1.0
GRB10,1.0547118733938987e-14,-3.012513750520065,-3.4559022310531877e-12,1,1,1.0
OR6B2,1.0547118733938987e-14,-3.0192201289336635,-3.486100297322992e-12,1,1,1.0
EGFLAM,1.0547118733938987e-14,-3.0191725378116803,-3.486100297322992e-12,1,1,1.0
ATG4C,1.0547118733938987e-14,-3.018706621778544,-3.486988475742692e-12,1,1,1.0
PEAR1,1.0880185641326534e-14,-3.0323897643992783,-3.5118574714942948e-12,1,1,1.0
PCDHA4,1.0769163338864018e-14,-3.131127432659862,-3.514522006753396e-12,1,1,1.0
EPHA2,1.0880185641326534e-14,-3.031323218650809,-3.516298363592796e-12,1,1,1.0
SMOC2,1.0769163338864018e-14,-3.224701022103486,-3.517186542012496e-12,1,1,1.0
C9orf171,1.0880185641326534e-14,-3.094339851391811,-3.5553782140596013e-12,1,1,1.0
COL19A1,1.0880185641326534e-14,-3.03744276213634,-3.5562663924793014e-12,1,1,1.0
FAM194A,1.0880185641326534e-14,-3.774592010210616,-3.5571545708990016e-12,1,1,1.0
SCTR,1.0991207943789051e-14,-3.052595135450218,-3.578470852971805e-12,1,1,1.0
CDH4,1.0991207943789051e-14,-3.228908648119585,-3.581135388230905e-12,1,1,1.0
OR5AR1,1.0991207943789051e-14,-3.048178748928624,-3.5846881019097054e-12,1,1,1.0
ARHGEF11,1.0880185641326534e-14,-3.0468616200796266,-3.5846881019097054e-12,1,1,1.0
EZH2,1.0880185641326534e-14,-3.0869195559880347,-3.5855762803294056e-12,1,1,1.0
BICD1,1.0880185641326534e-14,-3.0474942081163805,-3.587352637168806e-12,1,1,1.0
PARD3,1.0991207943789051e-14,-3.1219120781261034,-3.6148861681795097e-12,1,1,1.0
MAGEL2,1.121325254871408e-14,-3.0664237016772,-3.645972412869014e-12,1,1,1.0
SULT1C2,1.1324274851176595e-14,-3.0757749812289834,-3.680611371237319e-12,1,1,1.0
THEG,1.1546319456101628e-14,-3.088191745659097,-3.709921259087423e-12,1,1,1.0
C6orf106,1.1546319456101628e-14,-3.168096908610145,-3.733902076419327e-12,1,1,1.0
MEFV,8.848477506262499e-14,-8.733379472812947,-3.733902076419327e-12,2,2,1.0
R3HDM1,1.1546319456101628e-14,-3.093650801574821,-3.741007503776928e-12,1,1,1.0
ARL3,8.848477506262499e-14,-5.092913264061358,-3.764100142689131e-12,1,1,1.0
OIT3,1.1657341758564144e-14,-3.104287680109405,-3.772093748466432e-12,1,1,1.0
PCDHGA5,1.1768364061026661e-14,-3.1173208838464164,-3.805844528415037e-12,1,1,1.0
SH3TC2,1.1768364061026661e-14,-3.276571846062369,-3.82716081048784e-12,1,1,1.0
TM9SF4,1.1768364061026661e-14,-3.125563647729093,-3.8316017025863394e-12,1,1,1.0
CTNNA2,1.1768364061026661e-14,-3.2120096965246456,-3.8324898810060396e-12,1,1,1.0
FRZB,1.2101430968414206e-14,-3.13696924134467,-3.857358876757644e-12,1,1,1.0
MYLK2,1.199040866595169e-14,-3.1805955954679326,-3.860023412016744e-12,1,1,1.0
HADH,1.2101430968414206e-14,-3.1339337787377417,-3.8609115904364436e-12,1,1,1.0
TBC1D21,1.199040866595169e-14,-3.1342291935890203,-3.8609115904364436e-12,1,1,1.0
BCAN,1.199040866595169e-14,-3.251799970146863,-3.862687947275845e-12,1,1,1.0
TUFT1,1.199040866595169e-14,-3.1310249347462804,-3.864464304115245e-12,1,1,1.0
SDR42E1,1.199040866595169e-14,-3.12982600803855,-3.866240660954645e-12,1,1,1.0
PCDHA1,1.199040866595169e-14,-3.229642205466121,-3.866240660954645e-12,1,1,1.0
C3orf67,1.2101430968414206e-14,-3.1451096746305995,-3.885780586188048e-12,1,1,1.0
LBXCOR1,1.2101430968414206e-14,-3.773292009298659,-3.888445121447148e-12,1,1,1.0
ARHGEF10L,1.2101430968414206e-14,-3.139819405887593,-3.892886013545649e-12,1,1,1.0
MNDA,1.2101430968414206e-14,-3.1411032657362226,-3.894662370385049e-12,1,1,1.0
ATXN7L1,1.2101430968414206e-14,-3.300467480223362,-3.895550548804749e-12,1,1,1.0
ZMYND10,1.2101430968414206e-14,-3.1380776831666872,-3.89821508406385e-12,1,1,1.0
AP1G2,1.2101430968414206e-14,-3.1470807983170395,-3.928413150333654e-12,1,1,1.0
CACNA1S,1.2323475573339238e-14,-4.373869047887784,-3.929301328753354e-12,1,1,1.0
TMTC4,1.2323475573339238e-14,-3.158037765644784,-3.958611216603458e-12,1,1,1.0
MCM10,1.2323475573339238e-14,-3.156770909192508,-3.959499395023158e-12,1,1,1.0
AGBL2,1.2434497875801752e-14,-3.1720291086259653,-3.979927498676261e-12,1,1,1.0
ST8SIA4,1.2434497875801752e-14,-3.165929978977323,-3.987921104453562e-12,1,1,1.0
RAB17,1.2434497875801752e-14,-3.1635257297873016,-3.990585639712663e-12,1,1,1.0
PRPF8,1.2545520178264267e-14,-4.782739682794464,-4.021671884402167e-12,2,2,1.0
IKZF1,1.27675647831893e-14,-3.183137971546085,-4.056310842770472e-12,1,1,1.0
PKNOX1,1.27675647831893e-14,-3.196768162133812,-4.072298054325074e-12,1,1,1.0
SLITRK1,1.27675647831893e-14,-3.5457511518272797,-4.075850768003875e-12,1,1,1.0
GRID1,1.27675647831893e-14,-3.3290685349295424,-4.0811798385220754e-12,1,1,1.0
OR8B12,1.27675647831893e-14,-3.191624385714245,-4.0811798385220754e-12,1,1,1.0
PCDHGC4,1.2878587085651816e-14,-3.204990053318629,-4.101607942175178e-12,1,1,1.0
BLZF1,1.3100631690576847e-14,-3.2129322709690964,-4.1309178300252825e-12,1,1,1.0
C6orf118,1.3100631690576847e-14,-3.212426501188269,-4.133582365284383e-12,1,1,1.0
BNC2,1.3100631690576847e-14,-3.2175984135813387,-4.169997680492088e-12,1,1,1.0
PGM3,1.3100631690576847e-14,-3.215686219746472,-4.172662215751188e-12,1,1,1.0
C15orf57,1.3100631690576847e-14,-3.214989494985544,-4.173550394170889e-12,1,1,1.0
DCTD,1.3100631690576847e-14,-3.2147403012443623,-4.1744385725905886e-12,1,1,1.0
IPO7,1.3211653993039364e-14,-3.226012830188038,-4.198419389922492e-12,1,1,1.0
MEPE,1.3211653993039364e-14,-3.222479774123996,-4.202860282020993e-12,1,1,1.0
CADM2,8.670841822322474e-14,-8.739785608637563,-4.241940132487798e-12,2,2,1.0
PDGFRB,1.3544720900426911e-14,-3.2444288992868118,-4.2517100951045e-12,1,1,1.0
LNX1,1.3544720900426911e-14,-3.244518255482343,-4.2517100951045e-12,1,1,1.0
JAM2,1.3322676295501878e-14,-3.240854731590243,-4.2552628087833e-12,1,1,1.0
SNCAIP,1.3655743202889424e-14,-3.253277251590005,-4.287237231892505e-12,1,1,1.0
MDFI,8.637535131583719e-14,-5.102304697271727,-4.289901767151605e-12,1,1,1.0
KCNK13,1.3655743202889424e-14,-3.260732936413091,-4.3147707629032076e-12,1,1,1.0
GATA2,8.637535131583719e-14,-8.532719176730449,-4.316547119742609e-12,2,2,1.0
PRDM16,1.3655743202889424e-14,-3.257214739135064,-4.316547119742609e-12,1,1,1.0
ELL,1.3655743202889424e-14,-3.3949886079593634,-4.318323476582009e-12,1,1,1.0
RAB25,1.3655743202889424e-14,-3.257119498363296,-4.319211655001709e-12,1,1,1.0
SYTL4,1.3877787807814455e-14,-3.265491529706552,-4.344968829173013e-12,1,1,1.0
ZC3H18,1.3988810110276972e-14,-3.442670157461546,-4.368949646504916e-12,1,1,1.0
HCLS1,1.3988810110276972e-14,-3.275005694684664,-4.372502360183717e-12,1,1,1.0
GNAI2,1.3877787807814455e-14,-3.271889860154632,-4.376055073862517e-12,1,1,1.0
GZMB,1.3877787807814455e-14,-3.4246446053533943,-4.377831430701917e-12,1,1,1.0
LGTN,1.3988810110276972e-14,-3.2817113260120303,-4.406253140132321e-12,1,1,1.0
SFRS6,1.4099832412739488e-14,-3.289750164435134,-4.432898492723325e-12,1,1,1.0
FKBP8,1.4099832412739488e-14,-3.287731934870353,-4.434674849562725e-12,1,1,1.0
DLX3,1.4099832412739488e-14,-3.285960122333964,-4.438227563241526e-12,1,1,1.0
CCDC60,1.3988810110276972e-14,-3.6355520170386098,-4.439115741661226e-12,1,1,1.0
MPND,1.4321877017664523e-14,-3.299324836060308,-4.456879310055229e-12,1,1,1.0
ZNF616,1.4099832412739488e-14,-3.29505374230435,-4.463984737412829e-12,1,1,1.0
RIT1,1.4321877017664523e-14,-3.3062347897125326,-4.487965554744733e-12,1,1,1.0
POU5F1,1.4321877017664523e-14,-3.3543570248025145,-4.494182803682634e-12,1,1,1.0
GRM3,1.4321877017664523e-14,-5.969444493119843,-4.526157226791838e-12,2,2,1.0
SYT1,1.454392162258955e-14,-3.3167800398518947,-4.552802579382842e-12,1,1,1.0
TCEB3B,1.454392162258955e-14,-3.3540452034817507,-4.553690757802542e-12,1,1,1.0
HEATR4,1.454392162258955e-14,-3.3158422340370683,-4.553690757802542e-12,1,1,1.0
PHACTR1,1.4765966227514582e-14,-3.591146223831415,-4.573230683035945e-12,1,1,1.0
GPR125,1.4876988529977098e-14,-3.3355893718058107,-4.601652392466349e-12,1,1,1.0
BRS3,1.4876988529977098e-14,-3.33530528785653,-4.603428749305749e-12,1,1,1.0
UGT1A10,1.4765966227514582e-14,-3.3320222778297954,-4.605205106145149e-12,1,1,1.0
JMJD5,1.4876988529977098e-14,-3.526918600817646,-4.639844064513454e-12,1,1,1.0
SLCO5A1,1.5099033134902132e-14,-3.348496403256436,-4.6638248818453576e-12,1,1,1.0
AQP5,1.5099033134902132e-14,-3.4824838483715035,-4.688693877596961e-12,1,1,1.0
MAT1A,1.5210055437364645e-14,-3.3559354686481853,-4.689582056016661e-12,1,1,1.0
DDX23,1.5210055437364645e-14,-3.522632176102519,-4.718003765447065e-12,1,1,1.0
PDCD2L,1.5210055437364645e-14,-5.400948814598994,-4.725109192804666e-12,2,2,1.0
ZNF502,1.5210055437364645e-14,-3.365595501093245,-4.758859972753271e-12,1,1,1.0
BRPF1,1.554312234475219e-14,-3.4897544875808686,-4.801492536898877e-12,1,1,1.0
OR4B1,1.554312234475219e-14,-3.381561407147632,-4.805933428997378e-12,1,1,1.0
MBTPS1,1.5654144647214707e-14,-3.3898383455513392,-4.829026067909581e-12,1,1,1.0
CYBRD1,1.554312234475219e-14,-3.425194269397852,-4.8334669600080815e-12,1,1,1.0
FLRT1,1.5876189252139742e-14,-4.10211804196176,-4.863665026277886e-12,1,1,1.0
DNMT3B,1.5876189252139742e-14,-3.4904820891703605,-4.864553204697586e-12,1,1,1.0
TEK,1.5876189252139742e-14,-3.3997961670417625,-4.8956394493870895e-12,1,1,1.0
TCTE3,1.5987211554602254e-14,-3.4078419243830527,-4.919620266718994e-12,1,1,1.0
TTC39A,1.609823385706477e-14,-3.4825622059895225,-4.942712905631197e-12,1,1,1.0
LRRTM2,1.609823385706477e-14,-3.41388767608689,-4.9471537977296975e-12,1,1,1.0
KCNU1,1.609823385706477e-14,-4.67721872076321,-4.9755755071601016e-12,1,1,1.0
DAXX,1.609823385706477e-14,-3.420111232868966,-4.977351863999502e-12,1,1,1.0
GUCA2A,1.63202784619898e-14,-3.4306340539612847,-4.998668146072305e-12,1,1,1.0
FAM19A4,1.6431300764452317e-14,-3.4416383512227897,-5.051958851254312e-12,1,1,1.0
PLA2G2D,1.6431300764452317e-14,-3.4414038021425584,-5.053735208093713e-12,1,1,1.0
BAI1,1.6431300764452317e-14,-3.7369754095296046,-5.054623386513413e-12,1,1,1.0
CDH16,1.6431300764452317e-14,-3.4408758654815585,-5.056399743352813e-12,1,1,1.0
OSTalpha,1.6431300764452317e-14,-3.439943148241384,-5.057287921772513e-12,1,1,1.0
SPATA21,1.6431300764452317e-14,-3.5461640206383733,-5.058176100192213e-12,1,1,1.0
PRKD3,1.6653345369377348e-14,-3.448537293474871,-5.083045095943817e-12,1,1,1.0
ADAMTS12,1.6764367671839864e-14,-3.456073991884124,-5.1088022701151195e-12,1,1,1.0
GYG2,1.6764367671839864e-14,-3.9394460372266846,-5.135447622706124e-12,1,1,1.0
FGL2,1.709743457922741e-14,-3.4713956042567897,-5.153211191100127e-12,1,1,1.0
NAPSA,8.293365993949919e-14,-5.134535569933049,-5.1940673984063316e-12,1,1,1.0
OR52E8,1.709743457922741e-14,-3.474269333909305,-5.196731933665433e-12,1,1,1.0
HECW1,1.709743457922741e-14,-5.624707108788115,-5.197620112085133e-12,2,2,1.0
LYRM5,1.7430501486614958e-14,-3.495901317132749,-5.2580162446247406e-12,1,1,1.0
PLA2G4C,1.7430501486614958e-14,-3.4947345742865714,-5.264233493562642e-12,1,1,1.0
IGSF5,1.754152378907747e-14,-3.589882557355773,-5.299760630350647e-12,1,1,1.0
SULT1B1,1.7430501486614958e-14,-3.4966653772961918,-5.302425165609748e-12,1,1,1.0
PMPCB,1.7652546091539992e-14,-3.508280213459261,-5.3157478419052495e-12,1,1,1.0
CAPS,1.787459069646502e-14,-3.5143098003199498,-5.340616837656853e-12,1,1,1.0
SERPINA12,1.7652546091539992e-14,-3.508781837622287,-5.353051335532655e-12,1,1,1.0
HOOK3,1.787459069646502e-14,-3.767933973230313,-5.369926725506957e-12,1,1,1.0
KDM6A,1.787459069646502e-14,-5.318826697496623,-5.377032152864558e-12,2,2,1.0
SLCO3A1,1.8207657603852567e-14,-3.673841193321079,-5.417000181751064e-12,1,1,1.0
PPAP2A,1.7985612998927536e-14,-3.6190059816462816,-5.423217430688965e-12,1,1,1.0
CLDN14,1.7985612998927536e-14,-4.513763983280102,-5.424993787528365e-12,1,1,1.0
FEZF2,1.7985612998927536e-14,-3.5290707370759145,-5.427658322787465e-12,1,1,1.0
STT3B,1.7985612998927536e-14,-3.651964849151213,-5.4285465012071654e-12,1,1,1.0
ZNF677,1.7985612998927536e-14,-3.5275841322172603,-5.430322858046566e-12,1,1,1.0
TSHZ3,1.8207657603852567e-14,-3.536362460191411,-5.448974604860268e-12,1,1,1.0
SEL1L2,1.8318679906315083e-14,-3.6838749081098254,-5.4498627832799684e-12,1,1,1.0
MYEOV,1.8207657603852567e-14,-3.534752942682644,-5.453415496958769e-12,1,1,1.0
RCC2,1.8318679906315083e-14,-3.701458407885195,-5.473843600611872e-12,1,1,1.0
SULF1,1.8651746813702633e-14,-3.553741635440967,-5.5280224842135794e-12,1,1,1.0
HDAC3,1.8429702208777602e-14,-3.7811835145903774,-5.52891066263328e-12,1,1,1.0
TMTC2,1.8651746813702633e-14,-3.559421386863556,-5.552003301545483e-12,1,1,1.0
KDR,1.8762769116165142e-14,-6.26988370138776,-5.575984118877386e-12,2,2,1.0
ZFP42,1.8762769116165142e-14,-3.882977196132975,-5.579536832556187e-12,1,1,1.0
MYC,1.8984813721090177e-14,-4.117175884471253,-5.5990767577895895e-12,1,1,1.0
FLRT2,1.8984813721090177e-14,-3.762792325581435,-5.60351764988809e-12,1,1,1.0
CUL1,1.8984813721090177e-14,-5.621232034932368,-5.606182185147191e-12,2,2,1.0
SECISBP2L,1.8984813721090177e-14,-3.57156596135163,-5.606182185147191e-12,1,1,1.0
GPR124,1.8762769116165142e-14,-4.123966606103831,-5.615063969344192e-12,1,1,1.0
GABRR1,1.8984813721090177e-14,-4.344117604509934,-5.631051180898794e-12,1,1,1.0
WEE1,1.9095836023552686e-14,-3.5816282634069574,-5.6550319982306965e-12,1,1,1.0
SERPINB12,1.9206858326015208e-14,-3.585559339076213,-5.681677350821701e-12,1,1,1.0
CYP4A22,1.9206858326015208e-14,-3.592345121088459,-5.714539952350606e-12,1,1,1.0
FBXO30,1.9428902930940243e-14,-3.5986900691961194,-5.732303520744608e-12,1,1,1.0
SLC12A3,1.9539925233402755e-14,-3.605291346411073,-5.751843445978011e-12,1,1,1.0
ZC3HC1,1.9539925233402755e-14,-3.6087431644293058,-5.782041512247815e-12,1,1,1.0
SPESP1,8.01581023779363e-14,-4.996144847940016,-5.808686864838819e-12,1,1,1.0
SLC18A2,1.9761969838327783e-14,-3.845389634060844,-5.808686864838819e-12,1,1,1.0
MYF5,1.9761969838327783e-14,-3.686798238938716,-5.81223957851762e-12,1,1,1.0
PTPN11,8.01581023779363e-14,-24.72213819036844,-5.833555860590423e-12,9,9,1.0
LRRC43,1.9872992140790302e-14,-3.6196687888761607,-5.833555860590423e-12,1,1,1.0
GBP4,7.993605777301127e-14,-11.38487979659406,-5.872635711057228e-12,3,3,1.0
DLC1,2.0317081350640365e-14,-5.948400682452541,-5.933031843596837e-12,2,2,1.0
KCNA4,2.05391259555654e-14,-5.968381026231586,-5.972111694063642e-12,2,2,1.0
RAP1GDS1,2.05391259555654e-14,-3.745848104273399,-5.981881656680344e-12,1,1,1.0
PCDHGA3,2.0650148258027912e-14,-3.6598494137900137,-5.994316154556145e-12,1,1,1.0
BTBD16,2.0650148258027912e-14,-3.6567356810604026,-6.004086117172847e-12,1,1,1.0
CTSG,2.0983215165415462e-14,-3.669773952165383,-6.040501432380552e-12,1,1,1.0
ALDH1A3,2.0761170560490427e-14,-3.669696634700199,-6.041389610800252e-12,1,1,1.0
ANG,7.904787935331116e-14,-4.981993718134015,-6.068034963391256e-12,1,1,1.0
KLHL18,2.109423746787797e-14,-3.679292360032699,-6.093792137562559e-12,1,1,1.0
MECR,2.142730437526552e-14,-3.690966826270027,-6.131983809609665e-12,1,1,1.0
VPS72,2.142730437526552e-14,-3.690217356549852,-6.134648344868765e-12,1,1,1.0
BECN1,2.131628207280301e-14,-3.8833680417914143,-6.135536523288465e-12,1,1,1.0
